audio_ID,path,sentence
audio_2b6a99c9,audio_2b6a99c9.mp3,Kutokana na umaarufu wake eneo hilo limekuwa kivutio kikubwa cha watu
audio_a3c333f3,audio_a3c333f3.mp3,watanui wata watapata ile nafasi ambayo wameinuia siku nyingi ya kwamba
audio_f8cbfab0,audio_f8cbfab0.mp3,Alipenda viumbe wengine wa porini
audio_c851c124,audio_c851c124.mp3,Ndiyo huoni baada ya kuingia wote katulia mwenyewe huku tabasamu lake likichukua nafasi yake
audio_2e04acb7,audio_2e04acb7.mp3,wamanyema eneo hilo Lakini kiuhalisia Waha walijikita kwenye kilimo na Wagoma walijikita kwenye Uvuvi
audio_43f3029b,audio_43f3029b.mp3,Jaeger ni mlima wa nne kwa urefu mkoani humo
audio_3f73d323,audio_3f73d323.mp3,Afrika kusini ni moja ya mataifa yenye mvuto pamoja na maendeleo ya kuigwa
audio_3cca8f15,audio_3cca8f15.mp3,Serikali imewakumbuka wakulima wa zao la mwani
audio_c9153c11,audio_c9153c11.mp3,John Magufuli alimtangaza Samia kuwa mgombea mwenza wake kwenye uchaguzi huo
audio_8470afe5,audio_8470afe5.mp3,Ni katika kutengeneza kada ya watumishi wabobezi wa masuala ya uhusiano wa kimataifa
audio_8ba4f822,audio_8ba4f822.mp3,watu wanaweza kuambukizwa virusi vya ukimwi kwa njia zifuatazo
audio_2acfbd8a,audio_2acfbd8a.mp3,muda mrefu Freud kwa mara ya kwanza aliibua dhana hii katika mwaka wa
audio_215ac395,audio_215ac395.mp3,walikamatwa wakitokea kwenye jela kula mimba karibu kilomita sita na mjini kati bujumbura
audio_37950a8a,audio_37950a8a.mp3,wakisema vitendo hivyo vinarudisha nyuma uhuru
audio_69120ecd,audio_69120ecd.mp3,Ronaldo alikulia katika nyumba ya wakatoliki maskini
audio_6b03140d,audio_6b03140d.mp3,Hili sijasimuliwa na mtu bali nimeliona kwa kufanya naye kazi
audio_09c41cc9,audio_09c41cc9.mp3,haya kwa kurithi na wengine huyapata kutokana na mfumo wao wa
audio_7a62c8c0,audio_7a62c8c0.mp3,na mchakato huu wakati tukielekea katika uchaguzi huu na wa haki mchakato huo
audio_da4b27eb,audio_da4b27eb.mp3,kana kwamba alivunja hali hii akaiingiza ndani Hakuna uchangamfu unaongaa
audio_66307eac,audio_66307eac.mp3,kuwaalika watembelee kwa wazazi msichana tayari anakuwa
audio_41b1a7c5,audio_41b1a7c5.mp3,Baadhi ya jamii kwa upande wa Kenya iliyotawaliwa na Waingereza
audio_a577a8ac,audio_a577a8ac.mp3,uko pamoja na kila mmoja na anataka kufanya kazi
audio_cf3dd84e,audio_cf3dd84e.mp3,dhoruba iliharibu meli nyingi za wahispania
audio_d530b200,audio_d530b200.mp3,imarisha ushirikiano na mataifa mengine ikiwemo indonesia
audio_8f4a332c,audio_8f4a332c.mp3,vinavyofadhiliwa na marekani ni wazi vitapata mtikisiko mkuu
audio_f03ec73f,audio_f03ec73f.mp3,Mito katika dura ya maji duniani
audio_bba877fd,audio_bba877fd.mp3,Afrika ya kaskazini yote maana yake nchi za leo
audio_1e779b96,audio_1e779b96.mp3,Leo natarajia kuja saa nane.
audio_bc8a99fe,audio_bc8a99fe.mp3,Kupiga mbizi kupiga picha na uvuvi hapa ni bora sana
audio_1bbf49b4,audio_1bbf49b4.mp3,mahali pale palikuwa kama na viwanda cha kutengeneza vifaa
audio_7a0a31da,audio_7a0a31da.mp3,Serikali imeanza ujenzi wa kiwanda cha kusarifu mwani huko Chamanangwe kisiwani Pemba
audio_0c54a3ac,audio_0c54a3ac.mp3,aghalabu hajiiti mwenyewe jina lake yeye huitwa kwa hilo jina alilopewa na wengine
audio_c2f52d63,audio_c2f52d63.mp3,walimchikia na kumuona kuwa mtu hatari Alipoingia madarakani baada ya kumpindua Mfalme Idriss mwaka
audio_245b6b5b,audio_245b6b5b.mp3,ni muchangamuzi wa masuala ya kisiasa henry okoita omutata
audio_7ba8cca9,audio_7ba8cca9.mp3,Ataongea na vijana wa Tanzania kupitia vijana wa mkoa wa Mwanza
audio_0d0be9f5,audio_0d0be9f5.mp3,Binamu amekaa
audio_8b32577c,audio_8b32577c.mp3,polepole uligawanywa na hatimaye kuwa jimbo la Kiroma tangu sabini baada ya kristo
audio_955a2922,audio_955a2922.mp3,masuala ya mazingira na mabadiliko ya tabia nchi
audio_ab1aba5b,audio_ab1aba5b.mp3,kwa hivyo vyombo vya habari vinatilia mkazo maswala hayo na kuweza kuanika hadharani
audio_f354e58a,audio_f354e58a.mp3,imarisha ushirikiano na mataifa mengine ikiwemo indonesia
audio_724cca78,audio_724cca78.mp3,Afrika ya kaskazini yote maana yake nchi za leo
audio_1b588bd5,audio_1b588bd5.mp3,wote kwa pamoja tunajadili hii leo
audio_5d85f474,audio_5d85f474.mp3,Maadhimisho hayo ya Skauti yamefanyika katika viwanja vya Ikulu Chamwino mkoani Dodoma
audio_65c03315,audio_65c03315.mp3,Castro pia alimiliki vyombo vikubwa vya habari nchini Cuba na
audio_31a099ac,audio_31a099ac.mp3,Kwa upande wa Bongo Jay dee ameshirikishwa katika zaidi ya nyimbo hamsini na wasanii
audio_c42f4d89,audio_c42f4d89.mp3,wa Sidon Ilhali orodha hii ilikusanywa na waandishi
audio_e04a8776,audio_e04a8776.mp3,Abacha na mrithi wake Abdulsalam Abubakar kumpa mamlaka
audio_3ba6b05b,audio_3ba6b05b.mp3,na kuandaa aina mbalimbali na catalogs shauku Hii hatimaye ilipelekea ukweli kwamba alikuwa na
audio_cfedc1c9,audio_cfedc1c9.mp3,Katika dini ya Uislamu Yesu anajulikana kama Nabii Isa
audio_3c189104,audio_3c189104.mp3,waandamanaji hao wameapa kutoondoka eneo hilo mpaka kieleweke
audio_29a5631a,audio_29a5631a.mp3,watu fulani wanaweza kufikia paundi miamoja kwa
audio_774501c8,audio_774501c8.mp3,Makundi waliyokuwa wakiyapigania ni makundi mawili makubwa na haya ni makundi ya mwanzo kabisa
audio_0d7e6d57,audio_0d7e6d57.mp3,Kijiji hiki kilikuwa kijiji cha kisiwa hicho kisha kilipoteza lengo
audio_a23f7ba4,audio_a23f7ba4.mp3,Polisi washafika hapa na wachunguza kila kitu
audio_113baa1f,audio_113baa1f.mp3,Baba anaenda shuleni.
audio_05147b7a,audio_05147b7a.mp3,Wanafanya mtihani wa mwisho kesho
audio_fadc7856,audio_fadc7856.mp3,e anasema kuwa mpango huo haunuwii
audio_3b3bba52,audio_3b3bba52.mp3,Ottoman sio tu hawakujaribu kuilinganisha na sheria na mifumo
audio_efcd1ac0,audio_efcd1ac0.mp3,kazi zake kwa kuwatumia Mamu Stoo wasanii wengi walipata moyo wa kukamilisha albamu na
audio_0dfb3f6e,audio_0dfb3f6e.mp3,ndani ya ile kazi ya madini ya tatu ni kwamba kuna pia
audio_b7a68e44,audio_b7a68e44.mp3,kifo cha malkia wa Taarab Bi Kidude Mwimbaji nguli wa muziki wa tarabu nchini
audio_335dda77,audio_335dda77.mp3,Mimi nilijaribu kila kitu lakini bado niliachwa nyuma
audio_dfa4edb8,audio_dfa4edb8.mp3,matibabu ya kudhibiti virusi yanaweza kuzaa matunda
audio_dcef2d1c,audio_dcef2d1c.mp3,zinazoibusha dopamini katika mfumo wa uridhifu ama kwa kuchoche
audio_9747f3ae,audio_9747f3ae.mp3,hawatasahaulika katika tasnia ya filamu
audio_8cc7b126,audio_8cc7b126.mp3,Iratapuru jamii ambayo hutoa karanga endelevu za
audio_8d8a7136,audio_8d8a7136.mp3,ili wawe na furaha yangu imetimizwa ndani yao
audio_27308d54,audio_27308d54.mp3,Mkwara huu ulionekana kuilenga fiesta maana kipindi ambacho alikuwa na mgogogro na kikundi
audio_1e00232b,audio_1e00232b.mp3,waliamua kuuza maeneo hayo au kuyakodisha
audio_8140fa1d,audio_8140fa1d.mp3,kwa hivyo hatua yake ya kujaribu kujipendekeza kwa
audio_d9235a42,audio_d9235a42.mp3,amenukuliwa na gazeti la Taifa akisema kwamba
audio_3938746b,audio_3938746b.mp3,sauti za asili zinawezesha hadhira kuelewa vizuri
audio_5dfe1f44,audio_5dfe1f44.mp3,pia hawatatoa majeshi yake ya kulinda usalama katika mji wa mogadishu somalia
audio_f909402a,audio_f909402a.mp3,ngumzia mpango wa israel kuhusu ujenzi wa makazi ya walowezi ya kiyahudi
audio_722f5df4,audio_722f5df4.mp3,alijitangaza kuwa alishinda na kujiongezea sifa ya biashara
audio_d32dd59e,audio_d32dd59e.mp3,na utafanyaje hilo ili hilo swala la
audio_f6dc22dd,audio_f6dc22dd.mp3,walilazimisha kila Akida afahamu Kiswahili barabara ili
audio_bc7ce259,audio_bc7ce259.mp3,Michezo mbalimbali ya kuchezea mpira inaweza kupatikana katika kila uwanja wa jiografia na historia
audio_1cf04025,audio_1cf04025.mp3,Matimbwa anasema kuwa kabila hilo linafanana sana na Wahadzabe na Wasandawe
audio_61911a2a,audio_61911a2a.mp3,Alipata ajali na yuko hospitalini
audio_d81297f2,audio_d81297f2.mp3,katika nyakati hizi uchezaji wao wa ngoma ni sehemu muhimu sana ya sherehe
audio_ac882f7d,audio_ac882f7d.mp3,Unaniita sana
audio_43a7378f,audio_43a7378f.mp3,Shimo la Bingham Canyon lipo katika machimbo
audio_6205229f,audio_6205229f.mp3,waandamanaji hao wameapa kutoondoka eneo hilo mpaka kieleweke
audio_6ab8ed00,audio_6ab8ed00.mp3,huyo aliacha uongozi wa chuo akawa mmisionari huko Bara Hindi
audio_c7a8a3c6,audio_c7a8a3c6.mp3,Matatizo haya ni Uharibifu wa ardhi
audio_cf1cf60e,audio_cf1cf60e.mp3,Tarehe tatu mwezi wa kumi mwaka wa
audio_b9b3def8,audio_b9b3def8.mp3,Nishati hii hutoa vitu ambavyo vina uwezo wa kutoa taka za mionzi kwa
audio_c8bea359,audio_c8bea359.mp3,Alihudumu katika Ofisi ya Makamu wa Rais Wizara ya Afya na Ulinzi
audio_f5c5c4a6,audio_f5c5c4a6.mp3,boma imara lenye kuta za mawe kwenye makao makuu yake huko Kalenga karibu na
audio_c128426b,audio_c128426b.mp3,kufanya body scab kumsafisha mwili mwanamke kumsugua
audio_f83f450f,audio_f83f450f.mp3,Kumwasi Mungu kuliko kumpenda na Kumtii Ingawa toka kizazi hadi kizazi kwa kiasi kikubwa
audio_f98a2463,audio_f98a2463.mp3,Tunategemeana kwa kila hali iwe kheri au shari
audio_587914b4,audio_587914b4.mp3,Ongea na watu upate maarifa
audio_1624b52c,audio_1624b52c.mp3,Nilikuambia kila kitu ninachofanya
audio_973dc6d3,audio_973dc6d3.mp3,Fikiri alliongeza kuwa alipoanza kutumia dawa za kulevya i
audio_a4d03e89,audio_a4d03e89.mp3,Yeye hunipa wokovu
audio_824a6088,audio_824a6088.mp3,Ulimwengu tunakuabudu.
audio_fd8ea4ee,audio_fd8ea4ee.mp3,kwa hivyo hatua yake ya kujaribu kujipendekeza kwa
audio_68719d2b,audio_68719d2b.mp3,Matimbwa anasema kuwa kabila hilo linafanana sana na Wahadzabe na Wasandawe
audio_1a0a9092,audio_1a0a9092.mp3,Kijana amevuta bangi
audio_46f0eb4b,audio_46f0eb4b.mp3,Uchaguzi huo ulitambulikana kuwa wa kidemokrasia
audio_51e9c44b,audio_51e9c44b.mp3,historia na picha za watu wa wakati wake
audio_a5f2e384,audio_a5f2e384.mp3,mahakama ya kimataifa ya jinai iliundwa mwaka elfu mbili na moja
audio_1faf7df8,audio_1faf7df8.mp3,tunapata wimbi la habari kutoka kwenye vipindi vya redio
audio_5b7d1756,audio_5b7d1756.mp3,watu fulani wanaweza kufikia paundi miamoja kwa
audio_1d408064,audio_1d408064.mp3,mahakama ya kimataifa ya jinai iliundwa mwaka elfu mbili na moja
audio_4f319940,audio_4f319940.mp3,Erdogan alikuwa na hakika kwamba rafiki yake
audio_b78748bb,audio_b78748bb.mp3,saba nne saba utueleza
audio_1d34f714,audio_1d34f714.mp3,Matatizo haya ni Uharibifu wa ardhi
audio_0d24c49c,audio_0d24c49c.mp3,Serikali imeanza ujenzi wa kiwanda cha kusarifu mwani huko Chamanangwe kisiwani Pemba
audio_3fb3ff15,audio_3fb3ff15.mp3,Matimbwa anasema kuwa kabila hilo linafanana sana na Wahadzabe na Wasandawe
audio_32061462,audio_32061462.mp3,huo ulianzia mita miatatu upana na serene
audio_57148c72,audio_57148c72.mp3,Hayuko kwenye nyumba
audio_3690dc53,audio_3690dc53.mp3,alikamatwa akafungwa jela kwa miaka kumi huko robben
audio_1edcac59,audio_1edcac59.mp3,karibu katika ngwe ya pili ya matangazo ya jioni ya idhaa ya kiswahili
audio_a1a036af,audio_a1a036af.mp3,yao Wengine walipendelea kutumia lugha ya Kijerumani
audio_3bfd1077,audio_3bfd1077.mp3,ya ma ya kawaida muziki
audio_c394d36b,audio_c394d36b.mp3,Ongea na watu upate maarifa
audio_5adc996b,audio_5adc996b.mp3,Utalii ndio sekta inayoingiza pesa zaidi na kuchangia uchumi wa Zanzibar kuliko sekta zote
audio_ef2f9e9c,audio_ef2f9e9c.mp3,kuangalia muingiliano wa lugha na tofauti za kilahaja
audio_ccc5d5b3,audio_ccc5d5b3.mp3,pendo po ndovi amezungumza na mwanasheria kutoka chuo kituo
audio_d92d3430,audio_d92d3430.mp3,karne ya tatu athari za Ukristo katika Nubia zinajulikana Wamonaki
audio_93558917,audio_93558917.mp3,kwa samaki na kuhatarisha mifumo mizima ya uhai katika sehemu za
audio_a076a59c,audio_a076a59c.mp3,kisheria na kufanywa kosa la jinai mwaka elfu mbili na nne Mwaka elfu
audio_6ab3716a,audio_6ab3716a.mp3,Mimi nimekutukuza duniani hali nimeimaliza kazi ile uliyonipa niifanye
audio_680e08fa,audio_680e08fa.mp3,na ni nchi ambazo zinataka kukaa kwenye meza
audio_3007b382,audio_3007b382.mp3,unahitaji kujiuliza kwanini unahitaji kutengeneza kitu fulani
audio_039c4e0d,audio_039c4e0d.mp3,Sayyi Said kuhamia visiwa vya Unguja
audio_94200a1a,audio_94200a1a.mp3,"Mariella, ambaye alikuwa na mtoto wa kiume"
audio_2a854ad9,audio_2a854ad9.mp3,Hiyo ni kutokana na vijana kufunzwa maadili toka wakiwa watoto
audio_b3c022d4,audio_b3c022d4.mp3,dhidi ya mia moja na tisa vya santantonio spurs
audio_de99d062,audio_de99d062.mp3,Njia mbili huchanganya .
audio_faba7b93,audio_faba7b93.mp3,Maadhimisho hayo ya Skauti yamefanyika katika viwanja vya Ikulu Chamwino mkoani Dodoma
audio_948fd180,audio_948fd180.mp3,Mimi nimeshindwa kumfuata
audio_ab5c0c27,audio_ab5c0c27.mp3,mwenyeji anaweza akasoma maudhui yote ya kipindi
audio_a0d08afc,audio_a0d08afc.mp3,Baada ya kupokewa kwa shangwe kabla ya sherehe ya Pasaka
audio_21744d0b,audio_21744d0b.mp3,suala la ukabila ndilo ambalo linaonekana kuwa
audio_5e158c1f,audio_5e158c1f.mp3,Ukweli kwamba uvumbuzi kama huu bado unafanywa
audio_805807e6,audio_805807e6.mp3,liverpool ni hayo tu katika rfi mchezo jioni hii ya leo
audio_cdfe86da,audio_cdfe86da.mp3,Baba na Mwana na Roho Mtakatifu na kuwafundisha kuyashika
audio_a2543c0e,audio_a2543c0e.mp3,matibabu ya kudhibiti virusi yanaweza kuzaa matunda
audio_18f2f89d,audio_18f2f89d.mp3,Inafurahisha kuona mapenzi kwa muziki huu yamekuwa makubwa na hilo ndilo lengo kuu
audio_dc832bcf,audio_dc832bcf.mp3,kitaifa na ya kibinadamu Unakohoa damu lakini sema
audio_9a42501a,audio_9a42501a.mp3,uamuzi juu ya kuachiwa kwa wanaharakati hao sita
audio_3db47b70,audio_3db47b70.mp3,Jumla ya eneo ambako matawi ya mito yote hadi vijito asilia kabisa
audio_7cd84da3,audio_7cd84da3.mp3,Maarufu zaidi duniani na viatu vya kwanza vya Nike
audio_563a43df,audio_563a43df.mp3,katika hafla fupi ya kupewa Ubalozi wa Utalii
audio_1dc8e2cf,audio_1dc8e2cf.mp3,kike alisemaTumeona kwamba maisha yetu ya baadae yamo
audio_b7604ca2,audio_b7604ca2.mp3,katika bunge la Uturuki wakati kuna mijadala juu ya yoyote shida kali
audio_3596c29b,audio_3596c29b.mp3,kisheria ambayo huweka malengo ya kupunguza viwango lengwa
audio_b8db10d0,audio_b8db10d0.mp3,Huvua samaki na kunufaisha taifa kwa ujumla
audio_09d5b376,audio_09d5b376.mp3,natumeweza kuwafungia wengine huko waliko yaani kwenye uchanguzi wa kikabila
audio_5dd08333,audio_5dd08333.mp3,kisheria ambayo huweka malengo ya kupunguza viwango lengwa
audio_cc995fe2,audio_cc995fe2.mp3,Wanahitaji mabadiliko na wanatuona sisi kuwa taswira ya mabadiliko amesema Chakwera alipozungumza na shirika
audio_14a6922c,audio_14a6922c.mp3,mazungumzo mengine Lakini katika kipindi cha Clouds mia tatu sitini Sebastian Maganga alisema
audio_bcf8bf12,audio_bcf8bf12.mp3,Tunategemeana kwa kila hali iwe kheri au shari
audio_5e42e5d1,audio_5e42e5d1.mp3,Husababisha mtu kupata ugumu kupata haja ndogo
audio_85f2d567,audio_85f2d567.mp3,Kisha akaendelea kwenye Shule ya Sekondari Arusha kwa kidato cha kwanza mpaka cha nne
audio_f23d6fc7,audio_f23d6fc7.mp3,waathirika wa madawa hayo vimekuwa msaada mkubwa
audio_85583f51,audio_85583f51.mp3,pendo po ndovi amezungumza na mwanasheria kutoka chuo kituo
audio_aaf44071,audio_aaf44071.mp3,Nitakuwa mtu wa mwisho kusimama
audio_eadf6cd0,audio_eadf6cd0.mp3,Hata hivyo unaonekana Wewe ni wa huko Mkalama Singida
audio_deceffdf,audio_deceffdf.mp3,kitaifa na ya kibinadamu Unakohoa damu lakini sema
audio_941af6b7,audio_941af6b7.mp3,Serikali imewakumbuka wakulima wa zao la mwani
audio_60af2768,audio_60af2768.mp3,wa miaka ishirini na mbili Washington alijikuta kama mkuu wa wanamgambo katika vita vya
audio_18638958,audio_18638958.mp3,Alizaliwa tarehe kumi na nane mwezi wa tisa
audio_8acf66e2,audio_8acf66e2.mp3,Tunakushauri kwenda kwenye soko la manukato na matunda na pia soko la samaki jiji
audio_aa8e82b5,audio_aa8e82b5.mp3,a ikawa peke yake na ingine ikawa peke yake ingine ikawa peke yake
audio_f2300653,audio_f2300653.mp3,Nitakuwa mtu wa mwisho kusimama
audio_e8faa047,audio_e8faa047.mp3,ambayo haithamini utu na inazalisha anasa isiyozuiliwa
audio_c87f2cee,audio_c87f2cee.mp3,wanakuwa ni wachezaji kama wengine ni wakimaliza wakwanza nyuma ya gormahia ambao
audio_fa0751d8,audio_fa0751d8.mp3,hiyo ni ni ni wajibu wao wa kwanza
audio_b17d73b3,audio_b17d73b3.mp3,ngumzia mpango wa israel kuhusu ujenzi wa makazi ya walowezi ya kiyahudi
audio_f8e1514a,audio_f8e1514a.mp3,Lugha rasmi nchini Kenya ni Kiingereza.
audio_a1d9f5b2,audio_a1d9f5b2.mp3,kitaifa na ya kibinadamu Unakohoa damu lakini sema
audio_d8e7b198,audio_d8e7b198.mp3,mahakama ya kimataifa ya jinai ilitembelea mauaji hayo
audio_32284e50,audio_32284e50.mp3,ni authentication ya hao milioni ishirini nayo inatakiwa iangaliwe vizuri ifanyike
audio_d1547228,audio_d1547228.mp3,Si tu kuvutia wateja wao bali kuutangaza muziki wao ndani na nje ya nchi
audio_15d47328,audio_15d47328.mp3,mtangazaji wa redio asijaribu kuwadanganya wasikilizaji wake
audio_0ea36fe4,audio_0ea36fe4.mp3,Rose ni msichana mrembo
audio_7587aac9,audio_7587aac9.mp3,amesema hali ni tete na kwamba hawana budi
audio_e21c4733,audio_e21c4733.mp3,Baada ya serikali ya kikoloni kuweka mkazo na sheria kali
audio_397d0f44,audio_397d0f44.mp3,Mungu mwenye wivu
audio_fbf6d38e,audio_fbf6d38e.mp3,tulivozifanya na tunatakiwa tufike wapi kwa serikali
audio_a3528d57,audio_a3528d57.mp3,Aliamua kuwacha pombe milele
audio_5f7d4e8c,audio_5f7d4e8c.mp3,Kuendelezwa kwa kushauriana na mamlaka husika ya afya ya umma na wakurugenzi wa maabara
audio_a45766ad,audio_a45766ad.mp3,Dunia ilimshuhudia mbabe mwingine wa kisiasa kivita na kiuchumi
audio_9e721363,audio_9e721363.mp3,Nitamalizia kumbukumbu yangu ya hayati Lumumba kwa hadithi niliyohadithiwa na marehemu Kanyama Chiume
audio_759e1532,audio_759e1532.mp3,wanawatembelea westham united ndani ya uwanja wao wa apton park
audio_451e7fb4,audio_451e7fb4.mp3,kwenye pwani isiyosaidia kutunza karatasi na kurasa
audio_47867e8d,audio_47867e8d.mp3,kufanya body scab kumsafisha mwili mwanamke kumsugua
audio_238beff0,audio_238beff0.mp3,ambalo kuna mgodi wa dhahabu wa buzwagi
audio_6691d6e6,audio_6691d6e6.mp3,Pamoja na kutambulishwa rasmi mashuhuda katika mapinduzi haya usiku huo pale Silent Inn
audio_97d6f6a9,audio_97d6f6a9.mp3,Kura zimeibiwa tena.
audio_4aa8331b,audio_4aa8331b.mp3,masuala ya mazingira na mabadiliko ya tabia nchi
audio_afe69ad4,audio_afe69ad4.mp3,ramaniBaada ya kifo cha kaka yake alirithi shamba kubwa pamoja na watumwa akawa
audio_c6562abd,audio_c6562abd.mp3,Kwa miaka mingi alikuwa mwanaharakati wa utawala bora katika kamati inayoheshimika nchini Malawi ya
audio_e3091b90,audio_e3091b90.mp3,miaka sita iliyopita na kusema kwamba nSerikali ya Colombia
audio_7dcab084,audio_7dcab084.mp3,unaweza kushababisha tatizo kubwa ya wakimbizi
audio_882a4a17,audio_882a4a17.mp3,kwa samaki na kuhatarisha mifumo mizima ya uhai katika sehemu za
audio_4545aa70,audio_4545aa70.mp3,waandamanaji hao wameapa kutoondoka eneo hilo mpaka kieleweke
audio_a41f54fa,audio_a41f54fa.mp3,Katika karne za mwanzo baada ya kristo walifika kwa awamu kutoka magharibi
audio_deba0acc,audio_deba0acc.mp3,Mapato mengi yanapatikana kutokana na uingiaji wa wageni hao
audio_336a310f,audio_336a310f.mp3,gia zetu zote kuzunguka ardhi iliyobebewa na
audio_accc7a25,audio_accc7a25.mp3,Mungu mwenye wivu
audio_0d841949,audio_0d841949.mp3,Ongea na watu upate maarifa
audio_cad80933,audio_cad80933.mp3,ri otefe amesema watu hao kwa sasa wanahojiwa
audio_7c187fd3,audio_7c187fd3.mp3,waandamanaji hao wameapa kutoondoka eneo hilo mpaka kieleweke
audio_a85cf7a1,audio_a85cf7a1.mp3,Wajita wanapenda elimu na ndiyo maana tangu wamisionari walipofika
audio_eb54248d,audio_eb54248d.mp3,anasema hapana mimi naungwa mkono na jeshi kwa hivyo lazima niendelee kutawala
audio_4edd24a7,audio_4edd24a7.mp3,Mito ni mengi sana nchini
audio_52a46ebd,audio_52a46ebd.mp3,zilizochangia kudhoofisha kwa maendeleo ya kiswahili nchini
audio_b7839e3f,audio_b7839e3f.mp3,watu wana matatizo ya mda mrefu
audio_51f4b78c,audio_51f4b78c.mp3,kutokana na hali ilivyo baada ya kufanyika uchaguzi wa rais mwezi uliopita
audio_b6aee8b8,audio_b6aee8b8.mp3,Wawakilishi wa makoloni yote kumi na tatu wakakutana kama bunge la Amerika Bara
audio_8e80b725,audio_8e80b725.mp3,Familia yangu inanipenda sana
audio_eeade9a6,audio_eeade9a6.mp3,inategemezwa vizuri Serikali zinapaswa kuhakikisha kuwa taasisi
audio_769e0b6b,audio_769e0b6b.mp3,Baadhi ya vipaumbele vyake ni kupambana na rushwa na ubadhilifu
audio_aa3b89ce,audio_aa3b89ce.mp3,zitangazwe Matokeo ya jambo hili ni kuwapo kwa upendeleo wa habari kati ya wale
audio_fdaae57e,audio_fdaae57e.mp3,maeneo ya Nigeria ya leo haukuanzishwa na watu kutoka Ulaya
audio_84639082,audio_84639082.mp3,na nadhani hii inaonyesha kwamba
audio_e39230a2,audio_e39230a2.mp3,Familia yangu inanipenda sana
audio_78011d3d,audio_78011d3d.mp3,pendo po ndovi amezungumza na mwanasheria kutoka chuo kituo
audio_dfa52690,audio_dfa52690.mp3,wagombea kwa uchaguzi wa kitaifa Anaweza kumwachisha rais
audio_194537ed,audio_194537ed.mp3,daima kuwepo hata wakati ambapo Agano la Kale litaondolewa na kusimikwa Agano jipya
audio_e3f467a8,audio_e3f467a8.mp3,Algeria moja kwa moja Numidia na Mauretania zilikuwa
audio_a0a6210c,audio_a0a6210c.mp3,serikali ya Uturuki inachukuliwa kuwa demokrasia ya bunge
audio_423f3b9d,audio_423f3b9d.mp3,watu walikuwa hawapimi ukimwi kwa ulinzi wao
audio_a20ca9e7,audio_a20ca9e7.mp3,Kijana kamwomba maji.
audio_73f6c007,audio_73f6c007.mp3,Filamu hiyo ilitarajiwa kutoka mwaka elfu mbili na ishirini na mbili
audio_d6fb9c67,audio_d6fb9c67.mp3,Hivyo hawezi kuchanganya barua zinazotaka kutumwa na zingine
audio_f3a4fd43,audio_f3a4fd43.mp3,juu ya kile ambacho kinaendelea katika taifa hilo
audio_c320778a,audio_c320778a.mp3,kwa hivyo nadhani nigeria na nchi zingine za
audio_e911dd4b,audio_e911dd4b.mp3,Ilimsababishia matatizo mengi ya kiafya katika mwili wake
audio_136eb748,audio_136eb748.mp3,ruto amesema kuwa ana imani kuwa ocampo ametumia ripoti ya tume hiyo
audio_65ea7e3c,audio_65ea7e3c.mp3,kuna viongozi wanaotakiwa kupandishwa kizimbani kujibu mashtaka
audio_601b847f,audio_601b847f.mp3,fedha za Tanzania Pamoja na utajiri huo alisema bado anazisaka pesa kwani bila ya
audio_9e3ff6b4,audio_9e3ff6b4.mp3,nyota nyekundu kwenye tovuti za lengo Eric Gorgens
audio_2a6b4e0b,audio_2a6b4e0b.mp3,mtu alimponyakua mdoli wake aliyokuwa akiupenda
audio_fda9952d,audio_fda9952d.mp3,inatosheleza mahitaji ya ukwasi na kuongeza mapato
audio_e8df01c3,audio_e8df01c3.mp3,zinaweza kuzitoa kimasomaso nchi za afrika
audio_259102da,audio_259102da.mp3,Kwa makini sana unahitaji kwenda kuzunguka Zanzibar kwa maji
audio_8ec2fefe,audio_8ec2fefe.mp3,akamsihi akamwomba asilete aibu juu ya wazazi wake na amhurumie
audio_eae11212,audio_eae11212.mp3,Kwa hayo machache tunaona athari za uchafuzi wa mazingira
audio_8a6e89cc,audio_8a6e89cc.mp3,Na kuniacha nikining'inia kwa kamba
audio_da0369fe,audio_da0369fe.mp3,Familia yangu inanipenda sana
audio_7a0fd776,audio_7a0fd776.mp3,Jacob aliendelea kukagua maeneo mbali mbali ya ile nyumba mwisho akaingia chumbani kwa Magreth
audio_822cf0d1,audio_822cf0d1.mp3,kiwango cha insulini mwilini kinaweza kusababisha ugonjwa wa kisukari
audio_ac480504,audio_ac480504.mp3,zinaweza kuzitoa kimasomaso nchi za afrika
audio_a4282619,audio_a4282619.mp3,chama tawala nchini tanzania ccm
audio_0510f272,audio_0510f272.mp3,wanajaribu kuonyesha jitihada zao katika jamii ikiwa ni pamoja na
audio_a1b1a6eb,audio_a1b1a6eb.mp3,Kutokana na migogoro ya kisiasa Zanzibar imekuwa katika hali duni kabisa
audio_3a127a36,audio_3a127a36.mp3,Chato mbunge ni Daktari Medard Matogolo Kalemani kupitia Chama cha mapinduzi
audio_8451f8a5,audio_8451f8a5.mp3,na studio yake iitwayo kisiwa cha leon Mwanamuziki huyo ametajwa na takwimu za kifedha
audio_aff66450,audio_aff66450.mp3,KiorthodoksiMwaka elfu moja mia tisa na tatu upanuzi wa Urusi katika Asia uligongana
audio_5d7bc2c8,audio_5d7bc2c8.mp3,Ni mpango wa kuwanyanyua wajasiriamali na wanawake visiwani humo
